refund_id,order_id,refund_amount,refund_ts,status
965,19329,49.99,2014-08-29 18:39:41+00:00,processed
966,19222,49.99,2014-08-29 19:00:03+00:00,processed
967,19005,49.99,2014-08-29 19:20:47+00:00,processed
968,19079,49.99,2014-08-29 19:56:30+00:00,processed
969,19223,49.99,2014-08-29 22:09:07+00:00,processed
970,18876,49.99,2014-08-30 04:08:19+00:00,processed
971,19358,45.99,2014-08-30 08:11:42+00:00,processed
972,19247,49.99,2014-08-30 13:42:40+00:00,processed
973,19254,49.99,2014-08-30 18:14:15+00:00,processed
974,19202,49.99,2014-08-30 19:26:48+00:00,processed
975,19226,49.99,2014-08-30 22:08:04+00:00,processed
976,19369,49.99,2014-08-31 04:53:28+00:00,processed
977,18951,49.99,2014-08-31 05:36:39+00:00,processed
978,19234,49.99,2014-08-31 05:47:28+00:00,processed
979,19300,49.99,2014-08-31 08:14:10+00:00,processed
980,19456,49.99,2014-08-31 14:51:05+00:00,processed
981,19104,49.99,2014-08-31 17:01:16+00:00,processed
982,19433,49.99,2014-08-31 17:08:33+00:00,processed
983,19089,49.99,2014-08-31 22:08:57+00:00,processed
984,19174,49.99,2014-08-31 23:50:15+00:00,processed
985,19412,49.99,2014-09-01 03:54:29+00:00,processed
986,19018,49.99,2014-09-01 13:40:49+00:00,processed
987,19064,49.99,2014-09-01 14:38:53+00:00,processed
988,19531,49.99,2014-09-02 06:16:54+00:00,processed
989,19403,49.99,2014-09-02 16:13:43+00:00,processed
990,19285,49.99,2014-09-02 18:57:06+00:00,processed
991,19118,49.99,2014-09-02 21:25:36+00:00,processed
992,19282,49.99,2014-09-03 03:36:22+00:00,processed
993,19155,49.99,2014-09-03 03:41:42+00:00,processed
994,19470,49.99,2014-09-03 08:16:05+00:00,processed
995,19330,49.99,2014-09-03 08:48:56+00:00,processed
996,19386,49.99,2014-09-03 08:57:27+00:00,processed
997,19449,49.99,2014-09-03 09:31:26+00:00,processed
998,19547,49.99,2014-09-03 10:05:12+00:00,processed
999,19545,45.99,2014-09-03 10:09:00+00:00,processed
1000,19429,49.99,2014-09-03 11:09:05+00:00,processed
1001,19517,45.99,2014-09-03 16:15:19+00:00,processed
1002,19558,49.99,2014-09-03 20:46:28+00:00,processed
1003,19225,49.99,2014-09-03 20:59:52+00:00,processed
1004,19464,29.99,2014-09-03 22:11:50+00:00,processed
1005,19345,49.99,2014-09-03 22:17:44+00:00,processed
1006,19161,49.99,2014-09-04 04:42:09+00:00,processed
1007,19211,49.99,2014-09-04 06:36:44+00:00,processed
1008,19423,49.99,2014-09-04 07:07:47+00:00,processed
1009,19304,49.99,2014-09-04 10:10:37+00:00,processed
1010,19147,49.99,2014-09-04 10:51:37+00:00,processed
1011,19169,49.99,2014-09-04 11:23:41+00:00,processed
1012,19163,49.99,2014-09-04 17:52:39+00:00,processed
1013,19136,49.99,2014-09-04 20:22:40+00:00,processed
1014,19431,49.99,2014-09-04 22:43:02+00:00,processed
1015,19242,49.99,2014-09-05 00:50:56+00:00,processed
1016,19348,49.99,2014-09-05 01:12:30+00:00,processed
1017,19210,49.99,2014-09-05 01:29:37+00:00,processed
1018,19362,49.99,2014-09-05 02:37:38+00:00,processed
1019,19381,49.99,2014-09-05 02:37:59+00:00,processed
1020,19652,49.99,2014-09-05 04:11:01+00:00,processed
1021,19597,49.99,2014-09-05 07:18:20+00:00,processed
1022,19530,49.99,2014-09-05 10:19:50+00:00,processed
1023,19499,49.99,2014-09-05 11:50:27+00:00,processed
1024,19150,49.99,2014-09-05 15:51:55+00:00,processed
1025,19346,49.99,2014-09-05 16:29:04+00:00,processed
1026,19360,49.99,2014-09-05 20:03:07+00:00,processed
1027,19203,49.99,2014-09-05 23:29:04+00:00,processed
1028,19742,59.99,2014-09-06 13:18:33+00:00,processed
1029,19557,49.99,2014-09-06 16:38:37+00:00,processed
1030,19596,49.99,2014-09-06 17:47:26+00:00,processed
1031,19709,45.99,2014-09-06 17:49:44+00:00,processed
1032,19535,29.99,2014-09-06 20:01:57+00:00,processed
1033,19463,49.99,2014-09-06 20:02:50+00:00,processed
1034,19720,49.99,2014-09-06 23:29:39+00:00,processed
1035,19655,49.99,2014-09-06 23:32:24+00:00,processed
1036,19327,49.99,2014-09-07 00:29:01+00:00,processed
1037,19604,49.99,2014-09-07 01:37:44+00:00,processed
1038,19333,49.99,2014-09-07 06:17:13+00:00,processed
1039,19776,49.99,2014-09-07 07:04:04+00:00,processed
1040,19284,49.99,2014-09-07 07:47:09+00:00,processed
1041,19253,49.99,2014-09-07 07:47:54+00:00,processed
1042,19241,45.99,2014-09-07 09:25:21+00:00,processed
1043,19232,49.99,2014-09-07 10:19:47+00:00,processed
1044,19243,49.99,2014-09-07 14:36:49+00:00,processed
1045,19778,49.99,2014-09-07 16:28:32+00:00,processed
1046,19518,49.99,2014-09-07 23:30:27+00:00,processed
1047,19673,49.99,2014-09-08 02:06:05+00:00,processed
1048,19706,49.99,2014-09-08 02:09:17+00:00,processed
1049,19657,49.99,2014-09-08 08:06:26+00:00,processed
1050,19275,49.99,2014-09-08 11:52:52+00:00,processed
1051,19367,49.99,2014-09-08 12:25:37+00:00,processed
1052,19731,49.99,2014-09-08 16:57:03+00:00,processed
1053,19546,49.99,2014-09-08 20:43:21+00:00,processed
1054,19331,49.99,2014-09-08 23:07:09+00:00,processed
1055,19502,49.99,2014-09-09 01:02:57+00:00,processed
1056,19332,49.99,2014-09-09 03:11:04+00:00,processed
1057,19560,49.99,2014-09-09 06:44:08+00:00,processed
1058,19779,49.99,2014-09-09 09:56:34+00:00,processed
1059,19290,49.99,2014-09-09 11:10:42+00:00,processed
1060,19271,49.99,2014-09-09 15:07:31+00:00,processed
1061,19267,49.99,2014-09-09 15:50:53+00:00,processed
1062,19476,49.99,2014-09-09 17:00:06+00:00,processed
1063,19576,49.99,2014-09-09 17:02:57+00:00,processed
1064,19606,49.99,2014-09-09 17:31:59+00:00,processed
1065,19613,49.99,2014-09-09 18:43:19+00:00,processed
1066,19834,49.99,2014-09-09 21:38:52+00:00,processed
1067,19490,49.99,2014-09-09 21:56:43+00:00,processed
1068,19551,49.99,2014-09-09 21:59:40+00:00,processed
1069,19405,49.99,2014-09-09 23:32:39+00:00,processed
1070,19343,49.99,2014-09-10 01:33:28+00:00,processed
1071,19729,49.99,2014-09-10 02:28:06+00:00,processed
1072,19366,49.99,2014-09-10 02:40:58+00:00,processed
1073,19312,49.99,2014-09-10 03:13:04+00:00,processed
1074,19757,49.99,2014-09-10 05:21:09+00:00,processed
1075,19349,49.99,2014-09-10 08:18:59+00:00,processed
1076,19559,49.99,2014-09-10 09:23:41+00:00,processed
1077,19695,45.99,2014-09-10 14:57:09+00:00,processed
1078,19801,49.99,2014-09-10 15:05:15+00:00,processed
1079,19399,49.99,2014-09-10 19:15:46+00:00,processed
1080,19500,49.99,2014-09-10 19:52:43+00:00,processed
1081,19930,49.99,2014-09-10 20:13:29+00:00,processed
1082,19351,49.99,2014-09-10 20:36:52+00:00,processed
1083,19947,49.99,2014-09-11 00:46:57+00:00,processed
1084,19544,49.99,2014-09-11 03:47:45+00:00,processed
1085,19468,49.99,2014-09-11 12:18:36+00:00,processed
1086,19339,49.99,2014-09-11 13:35:16+00:00,processed
1087,19357,49.99,2014-09-11 15:15:29+00:00,processed
1088,19983,49.99,2014-09-11 16:32:24+00:00,processed
1089,19770,49.99,2014-09-11 18:48:22+00:00,processed
1090,19805,49.99,2014-09-11 19:40:08+00:00,processed
1091,19385,49.99,2014-09-11 20:22:54+00:00,processed
1092,19507,49.99,2014-09-11 20:45:50+00:00,processed
1093,19522,49.99,2014-09-11 23:17:46+00:00,processed
1094,19583,49.99,2014-09-12 00:29:23+00:00,processed
1095,19829,49.99,2014-09-12 03:24:51+00:00,processed
1096,19922,49.99,2014-09-12 07:24:25+00:00,processed
1097,20008,49.99,2014-09-12 09:22:41+00:00,processed
1098,19570,49.99,2014-09-12 17:03:22+00:00,processed
1099,20020,49.99,2014-09-12 20:52:44+00:00,processed
1100,19592,49.99,2014-09-12 21:06:44+00:00,processed
1101,19855,49.99,2014-09-12 21:22:18+00:00,processed
1102,19820,49.99,2014-09-12 23:18:11+00:00,processed
1103,19465,49.99,2014-09-12 23:39:25+00:00,processed
1104,19871,49.99,2014-09-13 01:59:48+00:00,processed
1105,19518,59.99,2014-09-13 02:30:27+00:00,processed
1106,19900,49.99,2014-09-13 02:32:05+00:00,processed
1107,19587,49.99,2014-09-13 07:27:58+00:00,processed
1108,19556,49.99,2014-09-13 13:04:35+00:00,processed
1109,19627,49.99,2014-09-13 13:24:53+00:00,processed
1110,19830,49.99,2014-09-13 15:12:47+00:00,processed
1111,19702,49.99,2014-09-13 23:06:03+00:00,processed
1112,19748,49.99,2014-09-14 00:27:25+00:00,processed
1113,20067,49.99,2014-09-14 06:56:56+00:00,processed
1114,20101,49.99,2014-09-14 11:32:09+00:00,processed
1115,20115,49.99,2014-09-14 17:04:22+00:00,processed
1116,19840,49.99,2014-09-14 19:20:26+00:00,processed
1117,19674,49.99,2014-09-14 21:24:27+00:00,processed
1118,19620,49.99,2014-09-15 02:05:34+00:00,processed
1119,19634,45.99,2014-09-15 09:07:33+00:00,processed
1120,19756,49.99,2014-09-15 13:14:18+00:00,processed
1121,19751,49.99,2014-09-15 15:02:28+00:00,processed
1122,19575,49.99,2014-09-15 17:00:08+00:00,processed
1123,19550,49.99,2014-09-15 19:26:15+00:00,processed
1124,19848,45.99,2014-09-15 20:44:54+00:00,processed
1125,19791,49.99,2014-09-15 21:03:07+00:00,processed
1126,19856,49.99,2014-09-15 23:25:07+00:00,processed
1127,19666,49.99,2014-09-16 00:25:42+00:00,processed
1128,20192,49.99,2014-09-16 06:50:13+00:00,processed
1129,19727,45.99,2014-09-16 12:09:40+00:00,processed
1130,20058,49.99,2014-09-16 12:37:24+00:00,processed
1131,19603,49.99,2014-09-16 14:27:24+00:00,processed
1132,19653,49.99,2014-09-16 15:13:13+00:00,processed
1133,19678,49.99,2014-09-16 16:12:39+00:00,processed
1134,19946,49.99,2014-09-16 16:45:35+00:00,processed
1135,20131,49.99,2014-09-16 16:58:49+00:00,processed
1136,20013,49.99,2014-09-16 19:37:23+00:00,processed
1137,19787,49.99,2014-09-16 23:03:11+00:00,processed
1138,19723,49.99,2014-09-17 00:13:02+00:00,processed
1139,19574,49.99,2014-09-17 01:59:33+00:00,processed
1140,20171,49.99,2014-09-17 03:49:22+00:00,processed
1141,20094,49.99,2014-09-17 07:59:09+00:00,processed
1142,19850,49.99,2014-09-17 13:38:02+00:00,processed
1143,20181,49.99,2014-09-17 14:05:54+00:00,processed
1144,19632,49.99,2014-09-17 18:19:59+00:00,processed
1145,20148,49.99,2014-09-17 19:42:03+00:00,processed
1146,19853,49.99,2014-09-17 19:56:27+00:00,processed
1147,20024,49.99,2014-09-17 20:45:00+00:00,processed
1148,19716,49.99,2014-09-17 21:19:49+00:00,processed
1149,19915,49.99,2014-09-17 21:40:11+00:00,processed
1150,20216,45.99,2014-09-18 00:23:06+00:00,processed
1151,20075,49.99,2014-09-18 00:49:07+00:00,processed
1152,19862,49.99,2014-09-18 11:24:57+00:00,processed
1153,19700,49.99,2014-09-18 16:32:53+00:00,processed
1154,20276,49.99,2014-09-18 18:25:56+00:00,processed
1155,20254,49.99,2014-09-18 19:20:35+00:00,processed
1156,20076,49.99,2014-09-18 20:52:08+00:00,processed
1157,19688,49.99,2014-09-18 21:26:56+00:00,processed
1158,20245,49.99,2014-09-19 05:19:30+00:00,processed
1159,20322,59.99,2014-09-19 11:53:56+00:00,processed
1160,19810,49.99,2014-09-19 15:08:32+00:00,processed
1161,19885,49.99,2014-09-19 18:29:46+00:00,processed
1162,20064,49.99,2014-09-19 21:54:11+00:00,processed
1163,20095,49.99,2014-09-19 23:23:26+00:00,processed
1164,19898,59.99,2014-09-20 02:57:21+00:00,processed
1165,19988,29.99,2014-09-20 04:24:00+00:00,processed
1166,20098,49.99,2014-09-20 09:57:01+00:00,processed
1167,19788,49.99,2014-09-20 10:14:12+00:00,processed
1168,19944,49.99,2014-09-20 12:32:02+00:00,processed
1169,20016,49.99,2014-09-20 14:57:23+00:00,processed
1170,19894,49.99,2014-09-20 22:13:18+00:00,processed
1171,20180,49.99,2014-09-21 00:23:46+00:00,processed
1172,20196,45.99,2014-09-21 03:15:57+00:00,processed
1173,19867,59.99,2014-09-21 08:00:26+00:00,processed
1174,20217,49.99,2014-09-22 00:30:00+00:00,processed
1175,20133,49.99,2014-09-22 00:39:45+00:00,processed
1176,20158,49.99,2014-09-22 01:37:38+00:00,processed
1177,20129,49.99,2014-09-22 03:58:52+00:00,processed
1178,19912,49.99,2014-09-22 06:05:39+00:00,processed
1179,20091,49.99,2014-09-22 08:37:38+00:00,processed
1180,19848,49.99,2014-09-22 10:44:54+00:00,processed
1181,20122,49.99,2014-09-22 13:19:14+00:00,processed
1182,20189,49.99,2014-09-22 16:35:52+00:00,processed
1183,20364,49.99,2014-09-22 17:43:52+00:00,processed
1184,20205,49.99,2014-09-22 18:50:07+00:00,processed
1185,19978,49.99,2014-09-22 20:54:53+00:00,processed
1186,19909,49.99,2014-09-22 21:07:39+00:00,processed
1187,20066,49.99,2014-09-22 23:54:50+00:00,processed
1188,20479,49.99,2014-09-23 04:34:43+00:00,processed
1189,20249,45.99,2014-09-23 12:48:49+00:00,processed
1190,20125,49.99,2014-09-23 14:57:39+00:00,processed
1191,20231,49.99,2014-09-23 22:48:26+00:00,processed
1192,20049,49.99,2014-09-24 04:53:24+00:00,processed
1193,20273,49.99,2014-09-24 14:58:49+00:00,processed
1194,20199,49.99,2014-09-24 19:39:05+00:00,processed
1195,20568,49.99,2014-09-24 23:09:33+00:00,processed
1196,20117,49.99,2014-09-24 23:56:53+00:00,processed
1197,20119,49.99,2014-09-25 00:15:57+00:00,processed
1198,20130,49.99,2014-09-25 02:04:13+00:00,processed
1199,20220,49.99,2014-09-25 04:23:05+00:00,processed
1200,20105,45.99,2014-09-25 13:22:23+00:00,processed
1201,20193,49.99,2014-09-25 14:26:00+00:00,processed
1202,20057,49.99,2014-09-25 23:17:55+00:00,processed
1203,20207,45.99,2014-09-26 03:02:14+00:00,processed
1204,20560,49.99,2014-09-26 03:10:40+00:00,processed
1205,20198,49.99,2014-09-26 11:28:32+00:00,processed
1206,20090,49.99,2014-09-27 00:27:43+00:00,processed
1207,20645,49.99,2014-09-27 20:42:09+00:00,processed
1208,20159,49.99,2014-09-28 00:12:46+00:00,processed
1209,20248,49.99,2014-09-28 03:48:41+00:00,processed
1210,20200,49.99,2014-09-28 07:23:37+00:00,processed
1211,20337,45.99,2014-09-28 14:21:22+00:00,processed
1212,20174,49.99,2014-09-28 14:51:05+00:00,processed
1213,20268,49.99,2014-09-28 19:23:33+00:00,processed
1214,20647,45.99,2014-09-28 23:04:55+00:00,processed
1215,20228,49.99,2014-09-28 23:24:15+00:00,processed
1216,20260,49.99,2014-09-29 00:50:13+00:00,processed
1217,20235,49.99,2014-09-29 16:01:41+00:00,processed
1218,20251,49.99,2014-09-29 19:41:24+00:00,processed
1219,20306,45.99,2014-09-30 08:30:28+00:00,processed
1220,20578,49.99,2014-09-30 18:19:00+00:00,processed
1221,20242,49.99,2014-09-30 19:17:55+00:00,processed
1222,20837,49.99,2014-10-01 01:32:34+00:00,processed
1223,20744,49.99,2014-10-01 09:42:21+00:00,processed
1224,20861,29.99,2014-10-01 11:43:58+00:00,processed
1225,20611,45.99,2014-10-01 16:18:28+00:00,processed
1226,20640,45.99,2014-10-02 20:54:56+00:00,processed
1227,20805,49.99,2014-10-03 13:11:33+00:00,processed
1228,20577,45.99,2014-10-05 02:05:54+00:00,processed
1229,20571,29.99,2014-10-05 06:53:43+00:00,processed
1230,20664,49.99,2014-10-05 15:31:04+00:00,processed
1231,20559,49.99,2014-10-06 14:13:02+00:00,processed
1232,20966,59.99,2014-10-06 16:48:44+00:00,processed
1233,20775,59.99,2014-10-06 18:52:32+00:00,processed
1234,21192,45.99,2014-10-07 04:44:30+00:00,processed
1235,21113,29.99,2014-10-07 13:35:25+00:00,processed
1236,20686,45.99,2014-10-07 17:41:13+00:00,processed
1237,20609,49.99,2014-10-08 09:57:22+00:00,processed
1238,20897,45.99,2014-10-08 20:53:49+00:00,processed
1239,21156,49.99,2014-10-09 09:31:27+00:00,processed
1240,20906,45.99,2014-10-09 15:13:56+00:00,processed
1241,21190,49.99,2014-10-09 18:14:11+00:00,processed
1242,20729,45.99,2014-10-10 02:13:20+00:00,processed
1243,20821,29.99,2014-10-10 11:32:30+00:00,processed
1244,20882,59.99,2014-10-10 15:58:58+00:00,processed
1245,21138,49.99,2014-10-11 02:27:58+00:00,processed
1246,21187,59.99,2014-10-11 08:58:17+00:00,processed
1247,21270,45.99,2014-10-11 19:37:22+00:00,processed
1248,21334,49.99,2014-10-12 01:49:55+00:00,processed
1249,21146,49.99,2014-10-12 12:17:09+00:00,processed
1250,21473,49.99,2014-10-13 01:03:58+00:00,processed
1251,20982,59.99,2014-10-13 01:37:41+00:00,processed
1252,21095,49.99,2014-10-13 10:19:39+00:00,processed
1253,21197,45.99,2014-10-13 12:35:16+00:00,processed
1254,21028,49.99,2014-10-14 08:28:49+00:00,processed
1255,20872,45.99,2014-10-14 11:37:45+00:00,processed
1256,21539,29.99,2014-10-15 04:08:46+00:00,processed
1257,21444,45.99,2014-10-15 21:47:57+00:00,processed
1258,21293,49.99,2014-10-16 10:59:12+00:00,processed
1259,21112,45.99,2014-10-16 12:15:27+00:00,processed
1260,21165,45.99,2014-10-17 11:24:59+00:00,processed
1261,21741,45.99,2014-10-17 19:08:33+00:00,processed
1262,21378,49.99,2014-10-18 09:06:25+00:00,processed
1263,21708,59.99,2014-10-18 16:22:41+00:00,processed
1264,21273,49.99,2014-10-18 20:15:11+00:00,processed
1265,21317,29.99,2014-10-19 21:21:49+00:00,processed
1266,21712,49.99,2014-10-21 00:18:32+00:00,processed
1267,21743,45.99,2014-10-21 10:34:18+00:00,processed
1268,21278,29.99,2014-10-22 03:19:55+00:00,processed
1269,21453,29.99,2014-10-23 01:42:43+00:00,processed
1270,21826,59.99,2014-10-23 02:04:46+00:00,processed
1271,21976,49.99,2014-10-23 07:34:00+00:00,processed
1272,21510,45.99,2014-10-25 02:23:13+00:00,processed
1273,21957,49.99,2014-10-25 09:36:33+00:00,processed
1274,22204,45.99,2014-10-26 10:37:20+00:00,processed
1275,21607,45.99,2014-10-26 19:51:51+00:00,processed
1276,22175,49.99,2014-10-27 05:07:58+00:00,processed
1277,21692,49.99,2014-10-27 05:15:18+00:00,processed
1278,21651,49.99,2014-10-28 09:44:59+00:00,processed
1279,21687,49.99,2014-10-28 21:00:30+00:00,processed
1280,21906,49.99,2014-10-30 04:00:37+00:00,processed
1281,21892,49.99,2014-10-30 09:38:09+00:00,processed
1282,22018,45.99,2014-11-01 00:44:50+00:00,processed
1283,22483,29.99,2014-11-02 02:09:00+00:00,processed
1284,22114,49.99,2014-11-03 16:22:18+00:00,processed
1285,22429,49.99,2014-11-03 18:06:31+00:00,processed
1286,22382,49.99,2014-11-03 18:31:56+00:00,processed
1287,22280,45.99,2014-11-05 09:16:36+00:00,processed
1288,22216,49.99,2014-11-05 13:22:46+00:00,processed
1289,22403,59.99,2014-11-05 22:23:33+00:00,processed
1290,22143,49.99,2014-11-05 22:42:48+00:00,processed
1291,22390,29.99,2014-11-06 04:57:08+00:00,processed
1292,22108,49.99,2014-11-06 08:28:09+00:00,processed
1293,22283,49.99,2014-11-07 01:20:05+00:00,processed
1294,22359,45.99,2014-11-08 17:50:25+00:00,processed
1295,22752,49.99,2014-11-09 01:01:40+00:00,processed
1296,22411,49.99,2014-11-10 02:13:28+00:00,processed
1297,22560,29.99,2014-11-10 04:18:56+00:00,processed
1298,22511,49.99,2014-11-10 09:04:45+00:00,processed
1299,22547,45.99,2014-11-12 13:20:51+00:00,processed
1300,22717,49.99,2014-11-13 04:05:02+00:00,processed
1301,23063,49.99,2014-11-13 12:32:53+00:00,processed
1302,22532,45.99,2014-11-14 16:59:21+00:00,processed
1303,22634,45.99,2014-11-14 17:48:01+00:00,processed
1304,23215,45.99,2014-11-15 01:21:10+00:00,processed
1305,22526,45.99,2014-11-15 03:45:17+00:00,processed
1306,22598,29.99,2014-11-15 12:00:24+00:00,processed
1307,22551,59.99,2014-11-15 17:22:35+00:00,processed
1308,22773,45.99,2014-11-15 19:53:58+00:00,processed
1309,22836,45.99,2014-11-15 20:58:04+00:00,processed
1310,22731,29.99,2014-11-16 19:01:53+00:00,processed
1311,23208,29.99,2014-11-17 12:43:22+00:00,processed
1312,22966,45.99,2014-11-17 16:01:52+00:00,processed
1313,22869,59.99,2014-11-18 13:52:49+00:00,processed
1314,22714,49.99,2014-11-18 23:39:37+00:00,processed
1315,23402,45.99,2014-11-19 12:42:38+00:00,processed
1316,22986,59.99,2014-11-19 21:18:28+00:00,processed
1317,23496,49.99,2014-11-20 04:34:02+00:00,processed
1318,23026,49.99,2014-11-20 07:51:17+00:00,processed
1319,22839,45.99,2014-11-20 12:21:40+00:00,processed
1320,23347,45.99,2014-11-20 18:37:27+00:00,processed
1321,23080,59.99,2014-11-20 21:07:09+00:00,processed
1322,23239,49.99,2014-11-21 03:06:45+00:00,processed
1323,23386,49.99,2014-11-21 12:40:06+00:00,processed
1324,23321,49.99,2014-11-21 15:08:12+00:00,processed
1325,22879,49.99,2014-11-21 16:31:31+00:00,processed
1326,23217,45.99,2014-11-21 18:04:23+00:00,processed
1327,23467,49.99,2014-11-21 22:50:33+00:00,processed
1328,23157,49.99,2014-11-22 09:14:11+00:00,processed
1329,23107,49.99,2014-11-22 16:16:05+00:00,processed
1330,23482,49.99,2014-11-23 05:55:14+00:00,processed
1331,23242,49.99,2014-11-23 18:08:46+00:00,processed
1332,23312,45.99,2014-11-25 10:56:48+00:00,processed
1333,23526,59.99,2014-11-25 11:39:40+00:00,processed
1334,23251,49.99,2014-11-26 00:52:02+00:00,processed
1335,23634,45.99,2014-11-26 06:15:04+00:00,processed
1336,23374,49.99,2014-11-28 13:46:58+00:00,processed
1337,23200,45.99,2014-11-28 13:57:26+00:00,processed
1338,23321,45.99,2014-11-28 18:08:12+00:00,processed
1339,23460,59.99,2014-11-29 04:08:53+00:00,processed
1340,23272,49.99,2014-11-29 11:31:49+00:00,processed
1341,23973,49.99,2014-11-29 12:27:56+00:00,processed
1342,23822,49.99,2014-11-29 15:13:46+00:00,processed
1343,23924,45.99,2014-11-29 19:34:46+00:00,processed
1344,23475,49.99,2014-11-30 03:45:52+00:00,processed
1345,24043,29.99,2014-11-30 08:12:32+00:00,processed
1346,23868,49.99,2014-11-30 21:43:02+00:00,processed
1347,24308,49.99,2014-12-01 05:29:43+00:00,processed
1348,24433,49.99,2014-12-01 10:37:22+00:00,processed
1349,24265,49.99,2014-12-01 11:58:26+00:00,processed
1350,24472,49.99,2014-12-01 14:54:59+00:00,processed
1351,24490,49.99,2014-12-01 17:00:49+00:00,processed
1352,23967,45.99,2014-12-01 23:07:35+00:00,processed
1353,24012,49.99,2014-12-02 02:45:04+00:00,processed
1354,23559,45.99,2014-12-02 03:42:19+00:00,processed
1355,24544,49.99,2014-12-02 11:08:41+00:00,processed
1356,24172,49.99,2014-12-03 02:31:55+00:00,processed
1357,24646,49.99,2014-12-03 11:58:33+00:00,processed
1358,24573,49.99,2014-12-03 13:24:19+00:00,processed
1359,24538,49.99,2014-12-03 14:17:59+00:00,processed
1360,24751,49.99,2014-12-03 16:05:34+00:00,processed
1361,23741,49.99,2014-12-03 18:07:56+00:00,processed
1362,24561,59.99,2014-12-04 00:46:21+00:00,processed
1363,24624,49.99,2014-12-04 04:56:13+00:00,processed
1364,23604,49.99,2014-12-04 17:35:47+00:00,processed
1365,24286,49.99,2014-12-04 18:39:23+00:00,processed
1366,24618,49.99,2014-12-05 00:31:25+00:00,processed
1367,24356,59.99,2014-12-05 02:48:29+00:00,processed
1368,23792,45.99,2014-12-05 16:57:07+00:00,processed
1369,24398,49.99,2014-12-05 19:10:46+00:00,processed
1370,24816,49.99,2014-12-06 02:39:11+00:00,processed
1371,24740,49.99,2014-12-06 07:37:58+00:00,processed
1372,24413,45.99,2014-12-06 16:37:50+00:00,processed
1373,24852,45.99,2014-12-07 01:22:20+00:00,processed
1374,24486,49.99,2014-12-07 02:33:52+00:00,processed
1375,24385,45.99,2014-12-07 04:45:26+00:00,processed
1376,24150,49.99,2014-12-07 05:06:50+00:00,processed
1377,24174,45.99,2014-12-07 08:48:59+00:00,processed
1378,23852,45.99,2014-12-07 17:27:25+00:00,processed
1379,23809,49.99,2014-12-07 18:31:09+00:00,processed
1380,24666,49.99,2014-12-07 22:24:28+00:00,processed
1381,24966,49.99,2014-12-07 22:57:31+00:00,processed
1382,24463,49.99,2014-12-08 00:16:15+00:00,processed
1383,24471,49.99,2014-12-08 02:50:32+00:00,processed
1384,24963,45.99,2014-12-08 03:11:32+00:00,processed
1385,24003,49.99,2014-12-08 14:10:39+00:00,processed
1386,23961,49.99,2014-12-08 20:58:49+00:00,processed
1387,24266,49.99,2014-12-08 23:59:47+00:00,processed
1388,24969,45.99,2014-12-09 01:15:52+00:00,processed
1389,24514,49.99,2014-12-09 11:19:53+00:00,processed
1390,25117,29.99,2014-12-09 18:31:19+00:00,processed
1391,24785,49.99,2014-12-09 18:46:41+00:00,processed
1392,25058,49.99,2014-12-09 19:49:31+00:00,processed
1393,23932,29.99,2014-12-09 20:35:27+00:00,processed
1394,25099,49.99,2014-12-10 02:17:39+00:00,processed
1395,23950,59.99,2014-12-10 03:41:29+00:00,processed
1396,24453,45.99,2014-12-10 08:38:46+00:00,processed
1397,24132,49.99,2014-12-10 19:53:04+00:00,processed
1398,25070,49.99,2014-12-10 22:00:43+00:00,processed
1399,24472,29.99,2014-12-10 22:54:59+00:00,processed
1400,24858,49.99,2014-12-11 02:39:59+00:00,processed
1401,25214,49.99,2014-12-11 06:23:24+00:00,processed
1402,24633,49.99,2014-12-11 08:49:37+00:00,processed
1403,24848,49.99,2014-12-11 11:06:43+00:00,processed
1404,24667,45.99,2014-12-11 17:25:11+00:00,processed
1405,24278,45.99,2014-12-12 01:20:56+00:00,processed
1406,25063,45.99,2014-12-12 08:50:46+00:00,processed
1407,25206,49.99,2014-12-12 09:54:07+00:00,processed
1408,25186,29.99,2014-12-13 05:24:16+00:00,processed
1409,24246,49.99,2014-12-13 07:25:14+00:00,processed
1410,25444,45.99,2014-12-13 22:22:21+00:00,processed
1411,24436,49.99,2014-12-14 06:46:59+00:00,processed
1412,24493,49.99,2014-12-14 07:07:11+00:00,processed
1413,24560,49.99,2014-12-14 08:33:43+00:00,processed
1414,24586,45.99,2014-12-15 02:03:03+00:00,processed
1415,24972,29.99,2014-12-15 17:50:00+00:00,processed
1416,25521,49.99,2014-12-15 22:14:56+00:00,processed
1417,24625,59.99,2014-12-16 15:08:30+00:00,processed
1418,24900,49.99,2014-12-16 16:57:42+00:00,processed
1419,24689,59.99,2014-12-17 09:20:46+00:00,processed
1420,25502,49.99,2014-12-18 08:53:06+00:00,processed
1421,25003,45.99,2014-12-18 10:12:10+00:00,processed
1422,25452,45.99,2014-12-18 10:46:47+00:00,processed
1423,24959,49.99,2014-12-18 16:45:15+00:00,processed
1424,25182,29.99,2014-12-18 22:08:12+00:00,processed
1425,25790,49.99,2014-12-19 12:23:25+00:00,processed
1426,25663,45.99,2014-12-20 10:42:29+00:00,processed
1427,25496,45.99,2014-12-20 17:41:22+00:00,processed
1428,25705,49.99,2014-12-21 02:55:55+00:00,processed
1429,26060,49.99,2014-12-22 09:41:44+00:00,processed
1430,25935,45.99,2014-12-22 10:51:34+00:00,processed
1431,26040,29.99,2014-12-22 19:39:59+00:00,processed
