customer_id,acquired_at,acquisition_channel,region
219437,2014-05-29 13:01:17+00:00,Google,unknown
219438,2014-05-29 13:01:38+00:00,Google,unknown
219439,2014-05-29 13:02:03+00:00,Google,unknown
219440,2014-05-29 13:02:45+00:00,Bing,unknown
219441,2014-05-29 13:03:53+00:00,Google,unknown
219442,2014-05-29 13:03:54+00:00,direct,unknown
219443,2014-05-29 13:05:11+00:00,Google,unknown
219444,2014-05-29 13:09:12+00:00,Google,unknown
219445,2014-05-29 13:11:24+00:00,Google,unknown
219446,2014-05-29 13:11:34+00:00,Google,unknown
219447,2014-05-29 13:13:17+00:00,Google,unknown
219448,2014-05-29 13:15:23+00:00,Google,unknown
219449,2014-05-29 13:19:39+00:00,Bing,unknown
219450,2014-05-29 13:20:24+00:00,Google,unknown
219451,2014-05-29 13:23:21+00:00,Google,unknown
219452,2014-05-29 13:25:09+00:00,Google,unknown
219453,2014-05-29 13:32:07+00:00,Google,unknown
219454,2014-05-29 13:33:41+00:00,Google,unknown
219455,2014-05-29 13:34:35+00:00,Google,unknown
219456,2014-05-29 13:37:15+00:00,Bing,unknown
219457,2014-05-29 13:37:43+00:00,Google,unknown
219458,2014-05-29 13:39:44+00:00,Google,unknown
219459,2014-05-29 13:42:48+00:00,Bing,unknown
219460,2014-05-29 13:45:39+00:00,Google,unknown
219461,2014-05-29 13:48:04+00:00,Google,unknown
219462,2014-05-29 13:48:30+00:00,Google,unknown
219463,2014-05-29 13:50:06+00:00,Google,unknown
219464,2014-05-29 13:51:37+00:00,Google,unknown
219465,2014-05-29 13:52:24+00:00,Google,unknown
219466,2014-05-29 13:52:42+00:00,Google,unknown
219467,2014-05-29 13:53:03+00:00,Google,unknown
219468,2014-05-29 13:54:01+00:00,Google,unknown
219469,2014-05-29 13:54:24+00:00,Bing,unknown
219470,2014-05-29 13:55:49+00:00,Google,unknown
219471,2014-05-29 13:57:20+00:00,Google,unknown
219472,2014-05-29 14:02:14+00:00,Bing,unknown
219473,2014-05-29 14:05:10+00:00,Google,unknown
219474,2014-05-29 14:08:15+00:00,Google,unknown
219475,2014-05-29 14:09:59+00:00,Google,unknown
219476,2014-05-29 14:10:21+00:00,Referral,unknown
219477,2014-05-29 14:12:23+00:00,Google,unknown
219478,2014-05-29 14:12:39+00:00,Google,unknown
219479,2014-05-29 14:13:17+00:00,Google,unknown
219480,2014-05-29 14:13:32+00:00,Google,unknown
219481,2014-05-29 14:16:23+00:00,direct,unknown
219482,2014-05-29 14:20:34+00:00,Google,unknown
219483,2014-05-29 14:21:09+00:00,Google,unknown
219484,2014-05-29 14:24:32+00:00,Google,unknown
219485,2014-05-29 14:25:56+00:00,Google,unknown
219486,2014-05-29 14:26:47+00:00,Google,unknown
219487,2014-05-29 14:29:30+00:00,Google,unknown
219488,2014-05-29 14:30:42+00:00,direct,unknown
219489,2014-05-29 14:35:37+00:00,direct,unknown
219490,2014-05-29 14:36:13+00:00,Google,unknown
219491,2014-05-29 14:36:45+00:00,Google,unknown
219492,2014-05-29 14:37:51+00:00,Google,unknown
219493,2014-05-29 14:38:07+00:00,Google,unknown
219494,2014-05-29 14:39:08+00:00,Referral,unknown
219495,2014-05-29 14:40:09+00:00,Google,unknown
219496,2014-05-29 14:40:30+00:00,Google,unknown
219497,2014-05-29 14:44:29+00:00,Google,unknown
219498,2014-05-29 14:44:37+00:00,Google,unknown
219499,2014-05-29 14:45:31+00:00,Bing,unknown
219500,2014-05-29 14:45:45+00:00,Google,unknown
219501,2014-05-29 14:53:13+00:00,Google,unknown
219502,2014-05-29 14:54:18+00:00,Google,unknown
219503,2014-05-29 14:54:19+00:00,Google,unknown
219504,2014-05-29 14:55:04+00:00,Google,unknown
219505,2014-05-29 14:55:08+00:00,Google,unknown
219506,2014-05-29 14:55:21+00:00,Referral,unknown
219507,2014-05-29 14:56:30+00:00,Google,unknown
219508,2014-05-29 14:57:34+00:00,Google,unknown
219509,2014-05-29 14:57:44+00:00,Bing,unknown
219510,2014-05-29 14:58:21+00:00,Google,unknown
219511,2014-05-29 15:00:54+00:00,Bing,unknown
219512,2014-05-29 15:01:53+00:00,Google,unknown
219513,2014-05-29 15:02:29+00:00,Google,unknown
219514,2014-05-29 15:04:10+00:00,Google,unknown
219515,2014-05-29 15:04:32+00:00,Google,unknown
219516,2014-05-29 15:04:46+00:00,Google,unknown
219517,2014-05-29 15:08:15+00:00,Google,unknown
219518,2014-05-29 15:09:57+00:00,Google,unknown
219519,2014-05-29 15:10:20+00:00,Google,unknown
219520,2014-05-29 15:11:34+00:00,Google,unknown
219521,2014-05-29 15:13:55+00:00,Bing,unknown
219522,2014-05-29 15:16:27+00:00,Google,unknown
219523,2014-05-29 15:20:01+00:00,Google,unknown
219524,2014-05-29 15:23:48+00:00,Google,unknown
219525,2014-05-29 15:24:56+00:00,Google,unknown
219526,2014-05-29 15:25:29+00:00,Google,unknown
219527,2014-05-29 15:28:57+00:00,Google,unknown
219528,2014-05-29 15:33:02+00:00,Google,unknown
219529,2014-05-29 15:33:39+00:00,Google,unknown
219530,2014-05-29 15:33:54+00:00,Google,unknown
219531,2014-05-29 15:36:16+00:00,Google,unknown
219532,2014-05-29 15:36:23+00:00,Google,unknown
219533,2014-05-29 15:39:13+00:00,Google,unknown
219534,2014-05-29 15:40:02+00:00,Google,unknown
219535,2014-05-29 15:44:20+00:00,Google,unknown
219536,2014-05-29 15:45:49+00:00,Bing,unknown
219537,2014-05-29 15:46:46+00:00,Bing,unknown
219538,2014-05-29 15:47:58+00:00,Google,unknown
219539,2014-05-29 15:49:47+00:00,direct,unknown
219540,2014-05-29 15:51:49+00:00,Bing,unknown
219541,2014-05-29 15:54:11+00:00,Google,unknown
219542,2014-05-29 15:54:34+00:00,Google,unknown
219543,2014-05-29 15:56:37+00:00,Google,unknown
219544,2014-05-29 15:56:50+00:00,Google,unknown
219545,2014-05-29 16:00:16+00:00,Google,unknown
219546,2014-05-29 16:02:50+00:00,Bing,unknown
219547,2014-05-29 16:07:39+00:00,Google,unknown
219548,2014-05-29 16:08:17+00:00,Google,unknown
219549,2014-05-29 16:10:51+00:00,Google,unknown
219550,2014-05-29 16:10:55+00:00,Google,unknown
219551,2014-05-29 16:12:12+00:00,Google,unknown
219552,2014-05-29 16:12:46+00:00,Google,unknown
219553,2014-05-29 16:15:13+00:00,Google,unknown
219554,2014-05-29 16:16:35+00:00,Google,unknown
219555,2014-05-29 16:20:52+00:00,Google,unknown
219556,2014-05-29 16:23:31+00:00,Google,unknown
219557,2014-05-29 16:24:16+00:00,Google,unknown
219558,2014-05-29 16:26:06+00:00,Bing,unknown
219559,2014-05-29 16:29:10+00:00,Google,unknown
219560,2014-05-29 16:29:19+00:00,Google,unknown
219561,2014-05-29 16:36:48+00:00,Google,unknown
219562,2014-05-29 16:36:50+00:00,Google,unknown
219563,2014-05-29 16:37:58+00:00,Bing,unknown
219564,2014-05-29 16:38:26+00:00,Google,unknown
219565,2014-05-29 16:39:09+00:00,Google,unknown
219566,2014-05-29 16:39:51+00:00,Bing,unknown
219567,2014-05-29 16:40:57+00:00,Google,unknown
219568,2014-05-29 16:42:19+00:00,Google,unknown
219569,2014-05-29 16:42:21+00:00,Google,unknown
219570,2014-05-29 16:42:42+00:00,Google,unknown
219571,2014-05-29 16:46:53+00:00,Google,unknown
219572,2014-05-29 16:48:25+00:00,Google,unknown
219573,2014-05-29 16:48:36+00:00,Google,unknown
219574,2014-05-29 16:50:10+00:00,Bing,unknown
219575,2014-05-29 16:50:12+00:00,Google,unknown
219576,2014-05-29 16:51:00+00:00,Google,unknown
219577,2014-05-29 16:52:57+00:00,Google,unknown
219578,2014-05-29 16:53:24+00:00,Google,unknown
219579,2014-05-29 16:54:19+00:00,Google,unknown
219580,2014-05-29 16:57:44+00:00,Google,unknown
219581,2014-05-29 17:01:02+00:00,Google,unknown
219582,2014-05-29 17:01:41+00:00,Google,unknown
219583,2014-05-29 17:03:29+00:00,Google,unknown
219584,2014-05-29 17:04:19+00:00,Google,unknown
219585,2014-05-29 17:06:21+00:00,Google,unknown
219586,2014-05-29 17:07:23+00:00,Google,unknown
219587,2014-05-29 17:08:26+00:00,Google,unknown
219588,2014-05-29 17:09:14+00:00,Google,unknown
219589,2014-05-29 17:10:32+00:00,Bing,unknown
219590,2014-05-29 17:12:40+00:00,Google,unknown
219591,2014-05-29 17:16:41+00:00,Google,unknown
219592,2014-05-29 17:17:09+00:00,direct,unknown
219593,2014-05-29 17:23:05+00:00,Google,unknown
219594,2014-05-29 17:23:37+00:00,Google,unknown
219595,2014-05-29 17:24:23+00:00,Bing,unknown
219596,2014-05-29 17:25:52+00:00,Google,unknown
219597,2014-05-29 17:27:38+00:00,Bing,unknown
219598,2014-05-29 17:30:45+00:00,Google,unknown
219599,2014-05-29 17:31:03+00:00,Google,unknown
219600,2014-05-29 17:31:53+00:00,Bing,unknown
219601,2014-05-29 17:32:14+00:00,Google,unknown
219602,2014-05-29 17:33:55+00:00,Google,unknown
219603,2014-05-29 17:34:29+00:00,Google,unknown
219604,2014-05-29 17:35:39+00:00,Google,unknown
219605,2014-05-29 17:36:52+00:00,Google,unknown
219606,2014-05-29 17:37:04+00:00,Google,unknown
219607,2014-05-29 17:40:19+00:00,Referral,unknown
219608,2014-05-29 17:40:53+00:00,Google,unknown
219609,2014-05-29 17:42:44+00:00,Google,unknown
219610,2014-05-29 17:43:17+00:00,Bing,unknown
219611,2014-05-29 17:49:00+00:00,Bing,unknown
219612,2014-05-29 17:50:03+00:00,Google,unknown
219613,2014-05-29 17:53:53+00:00,Google,unknown
219614,2014-05-29 17:54:30+00:00,Google,unknown
219615,2014-05-29 17:55:59+00:00,direct,unknown
219616,2014-05-29 17:56:55+00:00,Google,unknown
219617,2014-05-29 17:56:57+00:00,direct,unknown
219618,2014-05-29 17:58:06+00:00,Google,unknown
219619,2014-05-29 17:59:51+00:00,Google,unknown
219620,2014-05-29 17:59:57+00:00,Google,unknown
219621,2014-05-29 18:01:23+00:00,Google,unknown
219622,2014-05-29 18:08:02+00:00,Google,unknown
219623,2014-05-29 18:09:30+00:00,Bing,unknown
219624,2014-05-29 18:10:38+00:00,Bing,unknown
219625,2014-05-29 18:17:14+00:00,Google,unknown
219626,2014-05-29 18:18:01+00:00,Google,unknown
219627,2014-05-29 18:20:35+00:00,Bing,unknown
219628,2014-05-29 18:23:07+00:00,Google,unknown
219629,2014-05-29 18:25:25+00:00,Google,unknown
219630,2014-05-29 18:26:33+00:00,Google,unknown
219631,2014-05-29 18:30:12+00:00,Google,unknown
219632,2014-05-29 18:37:52+00:00,Google,unknown
219633,2014-05-29 18:42:22+00:00,Google,unknown
219634,2014-05-29 18:44:00+00:00,Google,unknown
219635,2014-05-29 18:48:00+00:00,Google,unknown
219636,2014-05-29 18:55:41+00:00,Google,unknown
219637,2014-05-29 18:55:44+00:00,direct,unknown
219638,2014-05-29 19:02:45+00:00,Google,unknown
219639,2014-05-29 19:02:57+00:00,Google,unknown
219640,2014-05-29 19:07:21+00:00,Google,unknown
219641,2014-05-29 19:07:50+00:00,Google,unknown
219642,2014-05-29 19:09:41+00:00,Google,unknown
219643,2014-05-29 19:10:37+00:00,Google,unknown
219644,2014-05-29 19:11:59+00:00,Google,unknown
219645,2014-05-29 19:21:03+00:00,Google,unknown
219646,2014-05-29 19:22:01+00:00,Google,unknown
219647,2014-05-29 19:22:23+00:00,Bing,unknown
219648,2014-05-29 19:24:15+00:00,Google,unknown
219649,2014-05-29 19:25:33+00:00,Google,unknown
219650,2014-05-29 19:32:16+00:00,Google,unknown
219651,2014-05-29 19:36:57+00:00,Referral,unknown
219652,2014-05-29 19:37:09+00:00,Google,unknown
219653,2014-05-29 19:38:14+00:00,Google,unknown
219654,2014-05-29 19:39:53+00:00,Google,unknown
219655,2014-05-29 19:41:20+00:00,Google,unknown
219656,2014-05-29 19:44:17+00:00,Google,unknown
219657,2014-05-29 19:44:57+00:00,Google,unknown
219658,2014-05-29 19:45:11+00:00,Referral,unknown
219659,2014-05-29 19:46:02+00:00,Bing,unknown
219660,2014-05-29 19:46:40+00:00,Google,unknown
219661,2014-05-29 19:52:14+00:00,Google,unknown
219662,2014-05-29 19:53:19+00:00,Google,unknown
219663,2014-05-29 19:54:42+00:00,Google,unknown
219664,2014-05-29 19:57:28+00:00,Google,unknown
219665,2014-05-29 20:02:45+00:00,Google,unknown
219666,2014-05-29 20:02:59+00:00,Google,unknown
219667,2014-05-29 20:03:16+00:00,Google,unknown
219668,2014-05-29 20:10:11+00:00,Google,unknown
219669,2014-05-29 20:11:20+00:00,Google,unknown
219670,2014-05-29 20:12:31+00:00,Google,unknown
219671,2014-05-29 20:13:51+00:00,Google,unknown
219672,2014-05-29 20:15:01+00:00,Google,unknown
219673,2014-05-29 20:25:04+00:00,Google,unknown
219674,2014-05-29 20:36:27+00:00,Google,unknown
219675,2014-05-29 20:36:38+00:00,Google,unknown
219676,2014-05-29 20:39:11+00:00,Referral,unknown
219677,2014-05-29 20:42:41+00:00,Google,unknown
219678,2014-05-29 20:50:28+00:00,direct,unknown
219679,2014-05-29 20:52:09+00:00,Google,unknown
219680,2014-05-29 20:52:32+00:00,Google,unknown
219681,2014-05-29 20:56:36+00:00,Google,unknown
219682,2014-05-29 21:02:41+00:00,Google,unknown
219683,2014-05-29 21:02:42+00:00,Google,unknown
219684,2014-05-29 21:04:47+00:00,Bing,unknown
219685,2014-05-29 21:04:53+00:00,Bing,unknown
219686,2014-05-29 21:07:31+00:00,Google,unknown
219687,2014-05-29 21:09:45+00:00,Google,unknown
219688,2014-05-29 21:16:50+00:00,Google,unknown
219689,2014-05-29 21:17:58+00:00,Google,unknown
219690,2014-05-29 21:23:15+00:00,Bing,unknown
219691,2014-05-29 21:24:39+00:00,Google,unknown
219692,2014-05-29 21:28:28+00:00,direct,unknown
219693,2014-05-29 21:29:33+00:00,direct,unknown
219694,2014-05-29 21:31:52+00:00,Referral,unknown
219695,2014-05-29 21:36:08+00:00,Google,unknown
219696,2014-05-29 21:36:44+00:00,direct,unknown
219697,2014-05-29 21:42:39+00:00,Google,unknown
219698,2014-05-29 21:43:05+00:00,Google,unknown
219699,2014-05-29 21:44:08+00:00,Google,unknown
219700,2014-05-29 21:45:02+00:00,direct,unknown
219701,2014-05-29 21:49:26+00:00,Google,unknown
219702,2014-05-29 21:50:47+00:00,Google,unknown
219703,2014-05-29 21:55:13+00:00,Google,unknown
219704,2014-05-29 21:55:40+00:00,Google,unknown
219705,2014-05-29 21:58:11+00:00,direct,unknown
219706,2014-05-29 22:05:25+00:00,Google,unknown
219707,2014-05-29 22:24:50+00:00,Google,unknown
219708,2014-05-29 22:32:18+00:00,Bing,unknown
219709,2014-05-29 22:36:09+00:00,Bing,unknown
219710,2014-05-29 22:41:05+00:00,Google,unknown
219711,2014-05-29 22:43:29+00:00,Bing,unknown
219712,2014-05-29 22:46:47+00:00,Google,unknown
219713,2014-05-29 22:49:04+00:00,Google,unknown
219714,2014-05-29 22:51:00+00:00,Bing,unknown
219715,2014-05-29 23:03:03+00:00,Google,unknown
219716,2014-05-29 23:14:54+00:00,Google,unknown
219717,2014-05-29 23:15:17+00:00,Google,unknown
219718,2014-05-29 23:18:18+00:00,Google,unknown
219719,2014-05-29 23:20:24+00:00,Google,unknown
219720,2014-05-29 23:32:50+00:00,Referral,unknown
219721,2014-05-29 23:35:04+00:00,Google,unknown
219722,2014-05-29 23:37:54+00:00,Google,unknown
219723,2014-05-29 23:40:09+00:00,Google,unknown
219724,2014-05-29 23:47:48+00:00,Google,unknown
219725,2014-05-29 23:49:04+00:00,Google,unknown
219726,2014-05-29 23:52:52+00:00,direct,unknown
219727,2014-05-29 23:56:44+00:00,Google,unknown
219728,2014-05-29 23:59:55+00:00,Google,unknown
219729,2014-05-30 00:01:02+00:00,Google,unknown
219730,2014-05-30 00:11:09+00:00,Google,unknown
219731,2014-05-30 00:13:57+00:00,Bing,unknown
219732,2014-05-30 00:14:45+00:00,Google,unknown
219733,2014-05-30 00:22:02+00:00,Google,unknown
219734,2014-05-30 00:24:27+00:00,Google,unknown
219735,2014-05-30 00:29:55+00:00,Google,unknown
219736,2014-05-30 00:31:43+00:00,Google,unknown
219737,2014-05-30 00:33:47+00:00,Google,unknown
219738,2014-05-30 00:34:30+00:00,Google,unknown
219739,2014-05-30 00:44:27+00:00,Google,unknown
219740,2014-05-30 00:48:27+00:00,Google,unknown
219741,2014-05-30 00:52:25+00:00,Google,unknown
219742,2014-05-30 00:55:41+00:00,Google,unknown
219743,2014-05-30 01:00:03+00:00,Google,unknown
219744,2014-05-30 01:01:20+00:00,Google,unknown
219745,2014-05-30 01:10:17+00:00,Google,unknown
219746,2014-05-30 01:13:01+00:00,Google,unknown
219747,2014-05-30 01:13:24+00:00,Bing,unknown
219748,2014-05-30 01:16:25+00:00,Google,unknown
219749,2014-05-30 01:24:30+00:00,Bing,unknown
219750,2014-05-30 01:24:42+00:00,Google,unknown
219751,2014-05-30 01:27:36+00:00,Google,unknown
219752,2014-05-30 01:28:16+00:00,Google,unknown
219753,2014-05-30 01:31:12+00:00,Google,unknown
219754,2014-05-30 01:33:38+00:00,Google,unknown
219755,2014-05-30 01:35:22+00:00,Bing,unknown
219756,2014-05-30 01:39:17+00:00,direct,unknown
219757,2014-05-30 01:46:29+00:00,direct,unknown
219758,2014-05-30 01:52:23+00:00,Google,unknown
219759,2014-05-30 02:06:00+00:00,Google,unknown
219760,2014-05-30 02:09:58+00:00,Google,unknown
219761,2014-05-30 02:12:20+00:00,Google,unknown
219762,2014-05-30 02:17:04+00:00,direct,unknown
219763,2014-05-30 02:45:17+00:00,Google,unknown
219764,2014-05-30 02:45:20+00:00,Google,unknown
219765,2014-05-30 02:45:50+00:00,Google,unknown
219766,2014-05-30 02:47:33+00:00,Google,unknown
219767,2014-05-30 02:48:38+00:00,Bing,unknown
219768,2014-05-30 02:54:47+00:00,Google,unknown
219769,2014-05-30 03:12:06+00:00,Google,unknown
219770,2014-05-30 03:25:54+00:00,Google,unknown
219771,2014-05-30 03:33:47+00:00,Google,unknown
219772,2014-05-30 03:38:50+00:00,Google,unknown
219773,2014-05-30 03:39:54+00:00,Google,unknown
219774,2014-05-30 03:48:06+00:00,Google,unknown
219775,2014-05-30 03:49:33+00:00,Google,unknown
219776,2014-05-30 03:53:33+00:00,Google,unknown
219777,2014-05-30 03:57:40+00:00,Google,unknown
219778,2014-05-30 03:58:55+00:00,Bing,unknown
219779,2014-05-30 04:03:46+00:00,Google,unknown
219780,2014-05-30 04:10:02+00:00,Google,unknown
219781,2014-05-30 04:21:57+00:00,Google,unknown
219782,2014-05-30 04:24:53+00:00,Google,unknown
219783,2014-05-30 04:32:24+00:00,Google,unknown
219784,2014-05-30 04:34:07+00:00,Google,unknown
219785,2014-05-30 04:36:15+00:00,Google,unknown
219786,2014-05-30 04:41:33+00:00,Google,unknown
219787,2014-05-30 04:45:51+00:00,direct,unknown
219788,2014-05-30 04:58:33+00:00,Referral,unknown
219789,2014-05-30 05:00:53+00:00,Google,unknown
219790,2014-05-30 05:08:36+00:00,Google,unknown
219791,2014-05-30 05:42:45+00:00,Referral,unknown
219792,2014-05-30 06:09:04+00:00,Google,unknown
219793,2014-05-30 06:15:11+00:00,direct,unknown
219794,2014-05-30 06:22:28+00:00,Google,unknown
219795,2014-05-30 06:22:44+00:00,Google,unknown
219796,2014-05-30 06:28:02+00:00,Google,unknown
219797,2014-05-30 06:30:34+00:00,Google,unknown
219798,2014-05-30 06:45:32+00:00,Google,unknown
219799,2014-05-30 06:54:24+00:00,Referral,unknown
219800,2014-05-30 06:57:49+00:00,Google,unknown
219801,2014-05-30 07:00:37+00:00,Google,unknown
219802,2014-05-30 07:10:53+00:00,Google,unknown
219803,2014-05-30 07:27:21+00:00,Bing,unknown
219804,2014-05-30 07:35:20+00:00,Google,unknown
219805,2014-05-30 07:38:25+00:00,Google,unknown
219806,2014-05-30 07:43:24+00:00,Google,unknown
219807,2014-05-30 07:44:44+00:00,Google,unknown
219808,2014-05-30 07:47:07+00:00,Bing,unknown
219809,2014-05-30 08:04:10+00:00,Google,unknown
219810,2014-05-30 08:05:03+00:00,Google,unknown
219811,2014-05-30 08:05:28+00:00,Google,unknown
219812,2014-05-30 08:06:10+00:00,Bing,unknown
219813,2014-05-30 08:09:12+00:00,Google,unknown
219814,2014-05-30 08:09:41+00:00,direct,unknown
219815,2014-05-30 08:13:54+00:00,Google,unknown
219816,2014-05-30 08:14:14+00:00,Google,unknown
219817,2014-05-30 08:16:41+00:00,Google,unknown
219818,2014-05-30 08:17:33+00:00,Bing,unknown
219819,2014-05-30 08:18:39+00:00,direct,unknown
219820,2014-05-30 08:20:21+00:00,Google,unknown
219821,2014-05-30 08:20:45+00:00,Google,unknown
219822,2014-05-30 08:23:11+00:00,Google,unknown
219823,2014-05-30 08:24:29+00:00,Google,unknown
219824,2014-05-30 08:25:11+00:00,Referral,unknown
219825,2014-05-30 08:27:36+00:00,Google,unknown
219826,2014-05-30 08:28:15+00:00,Google,unknown
219827,2014-05-30 08:29:10+00:00,Google,unknown
219828,2014-05-30 08:30:22+00:00,Google,unknown
219829,2014-05-30 08:33:23+00:00,Google,unknown
219830,2014-05-30 08:34:15+00:00,Google,unknown
219831,2014-05-30 08:34:46+00:00,Google,unknown
219832,2014-05-30 08:35:01+00:00,Bing,unknown
219833,2014-05-30 08:35:18+00:00,Google,unknown
219834,2014-05-30 08:40:17+00:00,Bing,unknown
219835,2014-05-30 08:40:42+00:00,Google,unknown
219836,2014-05-30 08:45:27+00:00,Google,unknown
219837,2014-05-30 08:47:56+00:00,Bing,unknown
219838,2014-05-30 08:48:56+00:00,Google,unknown
219839,2014-05-30 08:50:38+00:00,Google,unknown
219840,2014-05-30 08:50:54+00:00,Google,unknown
219841,2014-05-30 08:53:24+00:00,Bing,unknown
219842,2014-05-30 08:55:29+00:00,direct,unknown
219843,2014-05-30 09:02:06+00:00,Google,unknown
219844,2014-05-30 09:04:23+00:00,Google,unknown
219845,2014-05-30 09:06:02+00:00,Google,unknown
219846,2014-05-30 09:06:21+00:00,Google,unknown
219847,2014-05-30 09:08:58+00:00,Google,unknown
219848,2014-05-30 09:09:20+00:00,Bing,unknown
219849,2014-05-30 09:11:21+00:00,Google,unknown
219850,2014-05-30 09:13:13+00:00,Google,unknown
219851,2014-05-30 09:13:41+00:00,Google,unknown
219852,2014-05-30 09:17:31+00:00,Google,unknown
219853,2014-05-30 09:18:44+00:00,Bing,unknown
219854,2014-05-30 09:21:42+00:00,Google,unknown
219855,2014-05-30 09:22:38+00:00,Google,unknown
219856,2014-05-30 09:23:06+00:00,Referral,unknown
219857,2014-05-30 09:25:54+00:00,Bing,unknown
219858,2014-05-30 09:26:15+00:00,Google,unknown
219859,2014-05-30 09:28:21+00:00,Google,unknown
219860,2014-05-30 09:31:09+00:00,Google,unknown
219861,2014-05-30 09:36:06+00:00,Google,unknown
219862,2014-05-30 09:39:16+00:00,Referral,unknown
219863,2014-05-30 09:39:28+00:00,Google,unknown
219864,2014-05-30 09:43:00+00:00,Bing,unknown
219865,2014-05-30 09:43:23+00:00,Google,unknown
219866,2014-05-30 09:46:00+00:00,Google,unknown
219867,2014-05-30 09:46:56+00:00,Referral,unknown
219868,2014-05-30 09:49:09+00:00,Google,unknown
219869,2014-05-30 09:50:45+00:00,Google,unknown
219870,2014-05-30 09:50:59+00:00,Google,unknown
219871,2014-05-30 09:56:56+00:00,Google,unknown
219872,2014-05-30 10:01:01+00:00,Google,unknown
219873,2014-05-30 10:01:08+00:00,Google,unknown
219874,2014-05-30 10:02:55+00:00,Google,unknown
219875,2014-05-30 10:03:47+00:00,Google,unknown
219876,2014-05-30 10:09:54+00:00,Google,unknown
219877,2014-05-30 10:12:34+00:00,Google,unknown
219878,2014-05-30 10:12:46+00:00,Google,unknown
219879,2014-05-30 10:15:13+00:00,Google,unknown
219880,2014-05-30 10:15:18+00:00,Google,unknown
219881,2014-05-30 10:20:32+00:00,Google,unknown
219882,2014-05-30 10:20:50+00:00,Google,unknown
219883,2014-05-30 10:21:43+00:00,Google,unknown
219884,2014-05-30 10:22:34+00:00,Google,unknown
219885,2014-05-30 10:24:12+00:00,Google,unknown
219886,2014-05-30 10:24:26+00:00,Google,unknown
219887,2014-05-30 10:24:26+00:00,Google,unknown
219888,2014-05-30 10:26:03+00:00,Google,unknown
219889,2014-05-30 10:27:24+00:00,Google,unknown
219890,2014-05-30 10:30:21+00:00,Bing,unknown
219891,2014-05-30 10:31:20+00:00,Google,unknown
219892,2014-05-30 10:33:41+00:00,Google,unknown
219893,2014-05-30 10:34:02+00:00,Google,unknown
219894,2014-05-30 10:35:59+00:00,Google,unknown
219895,2014-05-30 10:38:48+00:00,Google,unknown
219896,2014-05-30 10:39:10+00:00,Google,unknown
219897,2014-05-30 10:39:48+00:00,Google,unknown
219898,2014-05-30 10:43:19+00:00,Google,unknown
219899,2014-05-30 10:44:00+00:00,Google,unknown
219900,2014-05-30 10:47:58+00:00,Google,unknown
219901,2014-05-30 10:53:09+00:00,Google,unknown
219902,2014-05-30 10:56:38+00:00,direct,unknown
219903,2014-05-30 10:56:46+00:00,Google,unknown
219904,2014-05-30 10:56:59+00:00,Google,unknown
219905,2014-05-30 10:58:04+00:00,Google,unknown
219906,2014-05-30 10:59:44+00:00,Google,unknown
219907,2014-05-30 11:02:52+00:00,Bing,unknown
219908,2014-05-30 11:03:02+00:00,Google,unknown
219909,2014-05-30 11:03:05+00:00,Google,unknown
219910,2014-05-30 11:03:06+00:00,Google,unknown
219911,2014-05-30 11:04:44+00:00,Google,unknown
219912,2014-05-30 11:06:40+00:00,Google,unknown
219913,2014-05-30 11:09:34+00:00,Google,unknown
219914,2014-05-30 11:09:44+00:00,Google,unknown
219915,2014-05-30 11:10:54+00:00,Google,unknown
219916,2014-05-30 11:11:56+00:00,Google,unknown
219917,2014-05-30 11:14:16+00:00,Google,unknown
219918,2014-05-30 11:14:47+00:00,Google,unknown
219919,2014-05-30 11:16:53+00:00,Google,unknown
219920,2014-05-30 11:18:20+00:00,Google,unknown
219921,2014-05-30 11:18:46+00:00,Google,unknown
219922,2014-05-30 11:22:58+00:00,Google,unknown
219923,2014-05-30 11:24:32+00:00,Bing,unknown
219924,2014-05-30 11:25:21+00:00,Google,unknown
219925,2014-05-30 11:26:01+00:00,Bing,unknown
219926,2014-05-30 11:26:27+00:00,Google,unknown
219927,2014-05-30 11:27:01+00:00,Google,unknown
219928,2014-05-30 11:30:43+00:00,Google,unknown
219929,2014-05-30 11:30:55+00:00,direct,unknown
219930,2014-05-30 11:33:11+00:00,Google,unknown
219931,2014-05-30 11:38:16+00:00,Bing,unknown
219932,2014-05-30 11:39:21+00:00,Google,unknown
219933,2014-05-30 11:39:39+00:00,Google,unknown
219934,2014-05-30 11:39:40+00:00,Google,unknown
219935,2014-05-30 11:40:17+00:00,Google,unknown
219936,2014-05-30 11:41:03+00:00,Google,unknown
219937,2014-05-30 11:41:31+00:00,Google,unknown
219938,2014-05-30 11:41:48+00:00,Google,unknown
219939,2014-05-30 11:41:48+00:00,Bing,unknown
219940,2014-05-30 11:43:52+00:00,Referral,unknown
219941,2014-05-30 11:44:07+00:00,Google,unknown
219942,2014-05-30 11:44:36+00:00,Bing,unknown
219943,2014-05-30 11:45:06+00:00,Google,unknown
219944,2014-05-30 11:47:53+00:00,Google,unknown
219945,2014-05-30 11:49:32+00:00,Google,unknown
219946,2014-05-30 11:53:19+00:00,Google,unknown
219947,2014-05-30 11:54:02+00:00,Bing,unknown
219948,2014-05-30 11:54:12+00:00,Google,unknown
219949,2014-05-30 11:55:25+00:00,Google,unknown
219950,2014-05-30 11:55:59+00:00,Bing,unknown
