order_id,customer_id,order_ts,gross_revenue,discount,cogs,status
13383,180545,2014-04-08 10:30:24+00:00,95.98,0.0,33.98,completed
13384,194833,2014-04-08 10:41:06+00:00,49.99,0.0,19.49,completed
13385,157455,2014-04-08 11:02:58+00:00,49.99,0.0,19.49,completed
13386,184149,2014-04-08 12:06:18+00:00,49.99,0.0,19.49,completed
13387,178916,2014-04-08 12:10:53+00:00,49.99,0.0,19.49,completed
13388,194960,2014-04-08 14:16:08+00:00,95.98,0.0,33.98,completed
13389,194963,2014-04-08 14:20:46+00:00,79.98,0.0,28.98,refunded
13390,194980,2014-04-08 14:57:46+00:00,109.98,0.0,41.98,completed
13391,194994,2014-04-08 15:21:49+00:00,79.98,0.0,28.98,completed
13392,195006,2014-04-08 15:38:03+00:00,49.99,0.0,19.49,completed
13393,166720,2014-04-08 15:40:13+00:00,79.98,0.0,28.98,completed
13394,169356,2014-04-08 15:58:30+00:00,49.99,0.0,19.49,completed
13395,195029,2014-04-08 16:08:30+00:00,59.99,0.0,22.49,completed
13396,195035,2014-04-08 16:20:57+00:00,59.99,0.0,22.49,completed
13397,171078,2014-04-08 16:49:40+00:00,49.99,0.0,19.49,completed
13398,173004,2014-04-08 16:53:40+00:00,109.98,0.0,41.98,completed
13399,195060,2014-04-08 17:01:08+00:00,49.99,0.0,19.49,completed
13400,195071,2014-04-08 17:13:42+00:00,59.99,0.0,22.49,completed
13401,195078,2014-04-08 17:26:35+00:00,49.99,0.0,19.49,completed
13402,195090,2014-04-08 17:43:22+00:00,49.99,0.0,19.49,completed
13403,179279,2014-04-08 17:44:01+00:00,45.99,0.0,14.49,completed
13404,195111,2014-04-08 18:18:16+00:00,59.99,0.0,22.49,completed
13405,195137,2014-04-08 19:05:54+00:00,49.99,0.0,19.49,completed
13406,150549,2014-04-08 19:16:05+00:00,49.99,0.0,19.49,completed
13407,166488,2014-04-08 19:45:44+00:00,49.99,0.0,19.49,completed
13408,193449,2014-04-08 21:24:46+00:00,95.98,0.0,33.98,completed
13409,191893,2014-04-08 21:55:28+00:00,49.99,0.0,19.49,completed
13410,195196,2014-04-08 21:55:35+00:00,59.99,0.0,22.49,completed
13411,174286,2014-04-08 22:34:40+00:00,45.99,0.0,14.49,completed
13412,195208,2014-04-08 22:44:02+00:00,49.99,0.0,19.49,completed
13413,195233,2014-04-09 00:36:40+00:00,45.99,0.0,14.49,completed
13414,195246,2014-04-09 02:09:29+00:00,109.98,0.0,41.98,completed
13415,195251,2014-04-09 02:35:01+00:00,45.99,0.0,14.49,completed
13416,195319,2014-04-09 08:23:11+00:00,49.99,0.0,19.49,completed
13417,195331,2014-04-09 09:16:26+00:00,49.99,0.0,19.49,completed
13418,195346,2014-04-09 09:43:14+00:00,49.99,0.0,19.49,completed
13419,195347,2014-04-09 09:47:25+00:00,49.99,0.0,19.49,completed
13420,195359,2014-04-09 10:06:02+00:00,59.99,0.0,22.49,completed
13421,195358,2014-04-09 10:06:09+00:00,49.99,0.0,19.49,completed
13422,195399,2014-04-09 11:10:53+00:00,79.98,0.0,28.98,completed
13423,195403,2014-04-09 11:14:41+00:00,79.98,0.0,28.98,completed
13424,190155,2014-04-09 11:36:54+00:00,79.98,0.0,28.98,completed
13425,195460,2014-04-09 12:32:48+00:00,49.99,0.0,19.49,completed
13426,195473,2014-04-09 12:44:51+00:00,49.99,0.0,19.49,completed
13427,195475,2014-04-09 12:51:50+00:00,49.99,0.0,19.49,completed
13428,195481,2014-04-09 12:56:02+00:00,49.99,0.0,19.49,completed
13429,167370,2014-04-09 13:02:29+00:00,49.99,0.0,19.49,completed
13430,195488,2014-04-09 13:09:16+00:00,79.98,0.0,28.98,completed
13431,195497,2014-04-09 13:12:44+00:00,59.99,0.0,22.49,completed
13432,195506,2014-04-09 13:23:04+00:00,45.99,0.0,14.49,completed
13433,195530,2014-04-09 14:00:15+00:00,49.99,0.0,19.49,completed
13434,195537,2014-04-09 14:20:32+00:00,89.98,0.0,31.98,completed
13435,195557,2014-04-09 14:46:22+00:00,49.99,0.0,19.49,completed
13436,195569,2014-04-09 15:05:07+00:00,49.99,0.0,19.49,completed
13437,195597,2014-04-09 15:54:22+00:00,49.99,0.0,19.49,completed
13438,167137,2014-04-09 16:10:28+00:00,45.99,0.0,14.49,completed
13439,195609,2014-04-09 16:16:21+00:00,49.99,0.0,19.49,completed
13440,195629,2014-04-09 16:50:56+00:00,49.99,0.0,19.49,completed
13441,195639,2014-04-09 17:04:44+00:00,49.99,0.0,19.49,completed
13442,195652,2014-04-09 17:10:04+00:00,49.99,0.0,19.49,completed
13443,195684,2014-04-09 17:53:50+00:00,49.99,0.0,19.49,completed
13444,195687,2014-04-09 18:06:40+00:00,49.99,0.0,19.49,completed
13445,195695,2014-04-09 18:22:23+00:00,45.99,0.0,14.49,completed
13446,183584,2014-04-09 18:34:01+00:00,95.98,0.0,33.98,completed
13447,195714,2014-04-09 18:53:52+00:00,95.98,0.0,33.98,completed
13448,195734,2014-04-09 19:22:37+00:00,79.98,0.0,28.98,completed
13449,195745,2014-04-09 19:35:39+00:00,75.98,0.0,23.98,completed
13450,195746,2014-04-09 19:39:08+00:00,59.99,0.0,22.49,completed
13451,195751,2014-04-09 19:43:29+00:00,49.99,0.0,19.49,completed
13452,195766,2014-04-09 20:26:25+00:00,59.99,0.0,22.49,completed
13453,195812,2014-04-09 22:33:01+00:00,95.98,0.0,33.98,completed
13454,195821,2014-04-09 22:45:40+00:00,95.98,0.0,33.98,completed
13455,195845,2014-04-09 23:58:48+00:00,79.98,0.0,28.98,completed
13456,195867,2014-04-10 02:19:34+00:00,49.99,0.0,19.49,completed
13457,195894,2014-04-10 03:55:56+00:00,49.99,0.0,19.49,completed
13458,195941,2014-04-10 07:20:45+00:00,49.99,0.0,19.49,refunded
13459,195942,2014-04-10 07:28:40+00:00,59.99,0.0,22.49,completed
13460,195962,2014-04-10 08:33:11+00:00,59.99,0.0,22.49,completed
13461,195969,2014-04-10 08:53:25+00:00,49.99,0.0,19.49,completed
13462,195981,2014-04-10 09:08:14+00:00,79.98,0.0,28.98,completed
13463,170310,2014-04-10 09:13:56+00:00,45.99,0.0,14.49,completed
13464,192919,2014-04-10 09:31:46+00:00,49.99,0.0,19.49,completed
13465,177478,2014-04-10 09:36:35+00:00,79.98,0.0,28.98,completed
13466,186268,2014-04-10 09:36:55+00:00,59.99,0.0,22.49,completed
13467,195996,2014-04-10 09:46:41+00:00,79.98,0.0,28.98,completed
13468,167790,2014-04-10 10:03:21+00:00,59.99,0.0,22.49,completed
13469,196007,2014-04-10 10:04:06+00:00,59.99,0.0,22.49,completed
13470,196013,2014-04-10 10:16:38+00:00,49.99,0.0,19.49,completed
13471,196015,2014-04-10 10:28:56+00:00,49.99,0.0,19.49,completed
13472,196034,2014-04-10 10:41:51+00:00,49.99,0.0,19.49,completed
13473,196030,2014-04-10 10:42:49+00:00,45.99,0.0,14.49,completed
13474,196032,2014-04-10 10:46:56+00:00,49.99,0.0,19.49,completed
13475,196078,2014-04-10 12:06:17+00:00,49.99,0.0,19.49,completed
13476,196093,2014-04-10 12:28:33+00:00,49.99,0.0,19.49,completed
13477,196095,2014-04-10 12:31:20+00:00,45.99,0.0,14.49,completed
13478,196100,2014-04-10 12:34:57+00:00,45.99,0.0,14.49,completed
13479,196118,2014-04-10 12:59:07+00:00,79.98,0.0,28.98,completed
13480,196147,2014-04-10 13:38:03+00:00,49.99,0.0,19.49,completed
13481,196189,2014-04-10 14:32:51+00:00,49.99,0.0,19.49,completed
13482,191352,2014-04-10 14:57:45+00:00,109.98,0.0,41.98,completed
13483,196204,2014-04-10 14:59:47+00:00,59.99,0.0,22.49,completed
13484,169864,2014-04-10 15:11:47+00:00,49.99,0.0,19.49,completed
13485,196220,2014-04-10 15:21:07+00:00,45.99,0.0,14.49,completed
13486,196224,2014-04-10 15:25:27+00:00,59.99,0.0,22.49,completed
13487,196227,2014-04-10 15:26:54+00:00,49.99,0.0,19.49,completed
13488,166092,2014-04-10 15:29:51+00:00,79.98,0.0,28.98,completed
13489,196238,2014-04-10 15:44:39+00:00,45.99,0.0,14.49,refunded
13490,190279,2014-04-10 15:48:23+00:00,79.98,0.0,28.98,completed
13491,196260,2014-04-10 16:08:14+00:00,79.98,0.0,28.98,completed
13492,196264,2014-04-10 16:12:17+00:00,49.99,0.0,19.49,completed
13493,196269,2014-04-10 16:16:02+00:00,49.99,0.0,19.49,completed
13494,196324,2014-04-10 18:08:40+00:00,49.99,0.0,19.49,completed
13495,196328,2014-04-10 18:08:54+00:00,49.99,0.0,19.49,completed
13496,196326,2014-04-10 18:09:14+00:00,49.99,0.0,19.49,completed
13497,186167,2014-04-10 18:23:06+00:00,45.99,0.0,14.49,completed
13498,196339,2014-04-10 18:43:14+00:00,59.99,0.0,22.49,completed
13499,196355,2014-04-10 19:36:55+00:00,75.98,0.0,23.98,completed
13500,196366,2014-04-10 20:12:05+00:00,79.98,0.0,28.98,completed
13501,196397,2014-04-10 21:42:55+00:00,49.99,0.0,19.49,completed
13502,185486,2014-04-10 22:00:19+00:00,95.98,0.0,33.98,completed
13503,174835,2014-04-10 23:06:51+00:00,49.99,0.0,19.49,refunded
13504,172823,2014-04-10 23:34:16+00:00,79.98,0.0,28.98,completed
13505,196498,2014-04-11 03:47:29+00:00,59.99,0.0,22.49,completed
13506,196500,2014-04-11 04:11:37+00:00,49.99,0.0,19.49,completed
13507,177775,2014-04-11 04:50:24+00:00,49.99,0.0,19.49,completed
13508,166370,2014-04-11 05:09:52+00:00,79.98,0.0,28.98,completed
13509,196513,2014-04-11 05:37:51+00:00,79.98,0.0,28.98,completed
13510,196570,2014-04-11 09:23:49+00:00,49.99,0.0,19.49,completed
13511,196618,2014-04-11 10:45:50+00:00,45.99,0.0,14.49,completed
13512,196621,2014-04-11 10:52:18+00:00,59.99,0.0,22.49,completed
13513,196625,2014-04-11 10:55:53+00:00,89.98,0.0,31.98,completed
13514,196632,2014-04-11 11:11:13+00:00,109.98,0.0,41.98,completed
13515,171915,2014-04-11 11:37:37+00:00,49.99,0.0,19.49,completed
13516,184027,2014-04-11 12:14:11+00:00,45.99,0.0,14.49,refunded
13517,196678,2014-04-11 12:34:02+00:00,79.98,0.0,28.98,completed
13518,159244,2014-04-11 12:47:33+00:00,79.98,0.0,28.98,completed
13519,150934,2014-04-11 13:05:44+00:00,59.99,0.0,22.49,completed
13520,196716,2014-04-11 13:37:39+00:00,49.99,0.0,19.49,completed
13521,171512,2014-04-11 14:19:07+00:00,49.99,0.0,19.49,completed
13522,196749,2014-04-11 14:46:51+00:00,79.98,0.0,28.98,completed
13523,196764,2014-04-11 15:02:32+00:00,45.99,0.0,14.49,completed
13524,196760,2014-04-11 15:03:38+00:00,59.99,0.0,22.49,completed
13525,196775,2014-04-11 15:25:07+00:00,49.99,0.0,19.49,completed
13526,196776,2014-04-11 15:29:52+00:00,49.99,0.0,19.49,completed
13527,196782,2014-04-11 15:49:21+00:00,49.99,0.0,19.49,completed
13528,196794,2014-04-11 15:59:52+00:00,49.99,0.0,19.49,completed
13529,196810,2014-04-11 16:18:52+00:00,49.99,0.0,19.49,completed
13530,196818,2014-04-11 16:24:28+00:00,95.98,0.0,33.98,completed
13531,178785,2014-04-11 16:36:44+00:00,49.99,0.0,19.49,completed
13532,196827,2014-04-11 16:47:52+00:00,49.99,0.0,19.49,completed
13533,196849,2014-04-11 17:17:17+00:00,45.99,0.0,14.49,completed
13534,196857,2014-04-11 17:34:46+00:00,59.99,0.0,22.49,completed
13535,196861,2014-04-11 17:44:29+00:00,95.98,0.0,33.98,completed
13536,196867,2014-04-11 17:55:40+00:00,75.98,0.0,23.98,completed
13537,196871,2014-04-11 18:02:59+00:00,45.99,0.0,14.49,completed
13538,176880,2014-04-11 18:15:40+00:00,45.99,0.0,14.49,completed
13539,196882,2014-04-11 18:34:03+00:00,49.99,0.0,19.49,completed
13540,196883,2014-04-11 18:43:32+00:00,95.98,0.0,33.98,completed
13541,196895,2014-04-11 19:43:53+00:00,49.99,0.0,19.49,completed
13542,196950,2014-04-11 22:49:51+00:00,49.99,0.0,19.49,completed
13543,168813,2014-04-11 23:18:59+00:00,49.99,0.0,19.49,completed
13544,187837,2014-04-11 23:42:25+00:00,45.99,0.0,14.49,completed
13545,196978,2014-04-12 01:21:47+00:00,95.98,0.0,33.98,completed
13546,196982,2014-04-12 02:05:09+00:00,49.99,0.0,19.49,completed
13547,197003,2014-04-12 05:07:18+00:00,49.99,0.0,19.49,completed
13548,197009,2014-04-12 05:46:02+00:00,49.99,0.0,19.49,completed
13549,197013,2014-04-12 06:14:24+00:00,79.98,0.0,28.98,completed
13550,197023,2014-04-12 07:59:07+00:00,49.99,0.0,19.49,completed
13551,174790,2014-04-12 10:34:46+00:00,59.99,0.0,22.49,completed
13552,169300,2014-04-12 11:27:31+00:00,79.98,0.0,28.98,completed
13553,197110,2014-04-12 15:28:28+00:00,49.99,0.0,19.49,completed
13554,197142,2014-04-12 17:39:16+00:00,49.99,0.0,19.49,completed
13555,197159,2014-04-12 18:52:37+00:00,95.98,0.0,33.98,completed
13556,197169,2014-04-12 19:52:25+00:00,79.98,0.0,28.98,completed
13557,197202,2014-04-12 23:23:35+00:00,89.98,0.0,31.98,completed
13558,182686,2014-04-13 01:51:53+00:00,49.99,0.0,19.49,completed
13559,197218,2014-04-13 02:07:51+00:00,45.99,0.0,14.49,completed
13560,197230,2014-04-13 02:58:35+00:00,79.98,0.0,28.98,completed
13561,197241,2014-04-13 04:19:19+00:00,49.99,0.0,19.49,completed
13562,184429,2014-04-13 05:45:26+00:00,59.99,0.0,22.49,completed
13563,197258,2014-04-13 06:28:47+00:00,49.99,0.0,19.49,completed
13564,195005,2014-04-13 08:50:33+00:00,49.99,0.0,19.49,completed
13565,197290,2014-04-13 10:54:52+00:00,95.98,0.0,33.98,completed
13566,197300,2014-04-13 11:25:27+00:00,49.99,0.0,19.49,completed
13567,197316,2014-04-13 12:36:58+00:00,89.98,0.0,31.98,completed
13568,197325,2014-04-13 13:13:03+00:00,49.99,0.0,19.49,completed
13569,197327,2014-04-13 13:25:42+00:00,45.99,0.0,14.49,completed
13570,197333,2014-04-13 13:51:36+00:00,45.99,0.0,14.49,completed
13571,197344,2014-04-13 15:08:00+00:00,95.98,0.0,33.98,completed
13572,197350,2014-04-13 15:25:05+00:00,79.98,0.0,28.98,completed
13573,197364,2014-04-13 16:16:34+00:00,49.99,0.0,19.49,completed
13574,197388,2014-04-13 17:34:58+00:00,59.99,0.0,22.49,completed
13575,197402,2014-04-13 18:14:11+00:00,95.98,0.0,33.98,completed
13576,183385,2014-04-13 23:28:45+00:00,109.98,0.0,41.98,completed
13577,197493,2014-04-14 01:17:23+00:00,49.99,0.0,19.49,completed
13578,197497,2014-04-14 01:42:56+00:00,59.99,0.0,22.49,completed
13579,197506,2014-04-14 02:01:36+00:00,109.98,0.0,41.98,completed
13580,174072,2014-04-14 03:26:28+00:00,49.99,0.0,19.49,completed
13581,197536,2014-04-14 05:21:36+00:00,49.99,0.0,19.49,completed
13582,197564,2014-04-14 07:19:44+00:00,45.99,0.0,14.49,completed
13583,197574,2014-04-14 08:07:04+00:00,79.98,0.0,28.98,completed
13584,197609,2014-04-14 09:48:38+00:00,45.99,0.0,14.49,completed
13585,197619,2014-04-14 10:04:24+00:00,49.99,0.0,19.49,completed
13586,197630,2014-04-14 10:19:32+00:00,95.98,0.0,33.98,refunded
13587,197631,2014-04-14 10:21:21+00:00,95.98,0.0,33.98,completed
13588,190563,2014-04-14 10:25:29+00:00,49.99,0.0,19.49,completed
13589,197642,2014-04-14 10:29:55+00:00,45.99,0.0,14.49,completed
13590,197662,2014-04-14 10:48:06+00:00,49.99,0.0,19.49,completed
13591,197660,2014-04-14 10:48:19+00:00,79.98,0.0,28.98,completed
13592,197668,2014-04-14 11:05:10+00:00,59.99,0.0,22.49,completed
13593,197674,2014-04-14 11:06:17+00:00,49.99,0.0,19.49,completed
13594,180021,2014-04-14 11:57:44+00:00,79.98,0.0,28.98,completed
13595,197721,2014-04-14 12:20:55+00:00,59.99,0.0,22.49,completed
13596,197720,2014-04-14 12:21:31+00:00,49.99,0.0,19.49,completed
13597,197732,2014-04-14 12:46:22+00:00,95.98,0.0,33.98,completed
13598,197744,2014-04-14 13:06:24+00:00,109.98,0.0,41.98,completed
13599,181523,2014-04-14 13:41:17+00:00,45.99,0.0,14.49,completed
13600,186733,2014-04-14 14:27:27+00:00,49.99,0.0,19.49,completed
13601,167741,2014-04-14 14:49:16+00:00,49.99,0.0,19.49,completed
13602,153610,2014-04-14 14:56:09+00:00,109.98,0.0,41.98,refunded
13603,197808,2014-04-14 14:56:50+00:00,59.99,0.0,22.49,completed
13604,175046,2014-04-14 15:38:45+00:00,79.98,0.0,28.98,completed
13605,197837,2014-04-14 15:46:51+00:00,109.98,0.0,41.98,completed
13606,175935,2014-04-14 16:10:06+00:00,95.98,0.0,33.98,completed
13607,197848,2014-04-14 16:10:33+00:00,49.99,0.0,19.49,completed
13608,197852,2014-04-14 16:11:44+00:00,59.99,0.0,22.49,completed
13609,197863,2014-04-14 16:32:08+00:00,49.99,0.0,19.49,completed
13610,197872,2014-04-14 16:43:59+00:00,79.98,0.0,28.98,completed
13611,197874,2014-04-14 16:45:21+00:00,49.99,0.0,19.49,completed
13612,197867,2014-04-14 16:45:45+00:00,49.99,0.0,19.49,completed
13613,197878,2014-04-14 16:54:08+00:00,95.98,0.0,33.98,completed
13614,197886,2014-04-14 17:04:16+00:00,95.98,0.0,33.98,completed
13615,197890,2014-04-14 17:12:05+00:00,105.98,0.0,36.98,completed
13616,197908,2014-04-14 17:38:43+00:00,59.99,0.0,22.49,completed
13617,197911,2014-04-14 17:42:29+00:00,49.99,0.0,19.49,completed
13618,197914,2014-04-14 17:49:46+00:00,45.99,0.0,14.49,refunded
13619,197918,2014-04-14 17:49:47+00:00,45.99,0.0,14.49,completed
13620,186014,2014-04-14 18:02:45+00:00,45.99,0.0,14.49,completed
13621,197943,2014-04-14 18:53:07+00:00,95.98,0.0,33.98,completed
13622,197946,2014-04-14 19:04:35+00:00,79.98,0.0,28.98,refunded
13623,197952,2014-04-14 19:08:27+00:00,45.99,0.0,14.49,completed
13624,197954,2014-04-14 19:14:07+00:00,95.98,0.0,33.98,completed
13625,197967,2014-04-14 19:34:33+00:00,89.98,0.0,31.98,completed
13626,197969,2014-04-14 19:36:59+00:00,49.99,0.0,19.49,completed
13627,171657,2014-04-14 19:41:06+00:00,75.98,0.0,23.98,completed
13628,197974,2014-04-14 19:50:46+00:00,79.98,0.0,28.98,completed
13629,197985,2014-04-14 20:15:45+00:00,59.99,0.0,22.49,completed
13630,197992,2014-04-14 20:39:29+00:00,95.98,0.0,33.98,refunded
13631,197997,2014-04-14 20:49:38+00:00,59.99,0.0,22.49,completed
13632,198016,2014-04-14 21:45:15+00:00,79.98,0.0,28.98,completed
13633,198023,2014-04-14 21:57:52+00:00,49.99,0.0,19.49,completed
13634,198042,2014-04-14 23:13:02+00:00,49.99,0.0,19.49,completed
13635,170442,2014-04-14 23:45:33+00:00,59.99,0.0,22.49,completed
13636,198064,2014-04-15 00:51:12+00:00,75.98,0.0,23.98,completed
13637,198079,2014-04-15 02:32:06+00:00,89.98,0.0,31.98,completed
13638,198083,2014-04-15 03:50:03+00:00,49.99,0.0,19.49,completed
13639,170794,2014-04-15 04:25:18+00:00,49.99,0.0,19.49,completed
13640,198089,2014-04-15 04:58:58+00:00,49.99,0.0,19.49,refunded
13641,177915,2014-04-15 05:25:17+00:00,59.99,0.0,22.49,completed
13642,198113,2014-04-15 07:35:22+00:00,95.98,0.0,33.98,completed
13643,198119,2014-04-15 07:42:57+00:00,49.99,0.0,19.49,completed
13644,198161,2014-04-15 09:35:27+00:00,79.98,0.0,28.98,refunded
13645,187404,2014-04-15 10:02:18+00:00,49.99,0.0,19.49,completed
13646,187703,2014-04-15 10:09:53+00:00,49.99,0.0,19.49,completed
13647,198193,2014-04-15 10:59:34+00:00,89.98,0.0,31.98,completed
13648,198211,2014-04-15 11:24:29+00:00,49.99,0.0,19.49,completed
13649,198213,2014-04-15 11:29:42+00:00,45.99,0.0,14.49,completed
13650,198245,2014-04-15 12:13:49+00:00,95.98,0.0,33.98,completed
13651,173723,2014-04-15 12:34:45+00:00,109.98,0.0,41.98,completed
13652,198264,2014-04-15 12:36:55+00:00,49.99,0.0,19.49,completed
13653,198281,2014-04-15 13:07:18+00:00,49.99,0.0,19.49,completed
13654,198322,2014-04-15 14:07:54+00:00,109.98,0.0,41.98,completed
13655,198336,2014-04-15 14:14:46+00:00,49.99,0.0,19.49,completed
13656,198345,2014-04-15 14:28:45+00:00,49.99,0.0,19.49,completed
13657,198363,2014-04-15 14:58:38+00:00,49.99,0.0,19.49,completed
13658,198374,2014-04-15 15:08:33+00:00,45.99,0.0,14.49,completed
13659,176664,2014-04-15 15:31:28+00:00,45.99,0.0,14.49,completed
13660,198393,2014-04-15 15:44:13+00:00,49.99,0.0,19.49,completed
13661,172266,2014-04-15 16:00:59+00:00,45.99,0.0,14.49,completed
13662,198419,2014-04-15 16:28:42+00:00,49.99,0.0,19.49,completed
13663,198420,2014-04-15 16:35:59+00:00,45.99,0.0,14.49,completed
13664,198425,2014-04-15 16:45:47+00:00,95.98,0.0,33.98,completed
13665,198467,2014-04-15 18:00:24+00:00,49.99,0.0,19.49,completed
13666,198476,2014-04-15 18:09:04+00:00,45.99,0.0,14.49,completed
13667,198477,2014-04-15 18:12:27+00:00,45.99,0.0,14.49,refunded
13668,198488,2014-04-15 18:46:52+00:00,49.99,0.0,19.49,completed
13669,198499,2014-04-15 19:10:53+00:00,49.99,0.0,19.49,completed
13670,198510,2014-04-15 19:40:26+00:00,59.99,0.0,22.49,completed
13671,174214,2014-04-15 19:56:45+00:00,109.98,0.0,41.98,completed
13672,198530,2014-04-15 20:29:30+00:00,79.98,0.0,28.98,refunded
13673,198545,2014-04-15 21:11:00+00:00,45.99,0.0,14.49,completed
13674,198557,2014-04-15 21:48:32+00:00,49.99,0.0,19.49,completed
13675,198566,2014-04-15 22:38:11+00:00,49.99,0.0,19.49,completed
13676,198573,2014-04-15 22:50:14+00:00,49.99,0.0,19.49,completed
13677,198578,2014-04-15 23:27:44+00:00,49.99,0.0,19.49,completed
13678,185891,2014-04-16 01:06:50+00:00,49.99,0.0,19.49,completed
13679,198611,2014-04-16 02:42:36+00:00,79.98,0.0,28.98,completed
13680,198639,2014-04-16 05:36:15+00:00,45.99,0.0,14.49,completed
13681,198645,2014-04-16 06:17:19+00:00,45.99,0.0,14.49,completed
13682,198649,2014-04-16 06:33:47+00:00,49.99,0.0,19.49,completed
13683,198658,2014-04-16 07:23:27+00:00,49.99,0.0,19.49,refunded
13684,198674,2014-04-16 08:40:33+00:00,59.99,0.0,22.49,completed
13685,198683,2014-04-16 08:51:19+00:00,49.99,0.0,19.49,completed
13686,198691,2014-04-16 09:01:10+00:00,49.99,0.0,19.49,completed
13687,198707,2014-04-16 09:43:00+00:00,49.99,0.0,19.49,refunded
13688,198730,2014-04-16 10:28:28+00:00,59.99,0.0,22.49,completed
13689,198734,2014-04-16 10:42:34+00:00,95.98,0.0,33.98,completed
13690,159880,2014-04-16 11:20:08+00:00,79.98,0.0,28.98,completed
13691,198772,2014-04-16 11:46:34+00:00,59.99,0.0,22.49,completed
13692,161145,2014-04-16 11:58:05+00:00,49.99,0.0,19.49,completed
13693,198823,2014-04-16 13:09:30+00:00,49.99,0.0,19.49,completed
13694,198826,2014-04-16 13:12:10+00:00,59.99,0.0,22.49,completed
13695,198828,2014-04-16 13:20:21+00:00,79.98,0.0,28.98,completed
13696,198837,2014-04-16 13:27:25+00:00,59.99,0.0,22.49,completed
13697,187507,2014-04-16 13:30:45+00:00,79.98,0.0,28.98,completed
13698,198876,2014-04-16 14:12:08+00:00,49.99,0.0,19.49,completed
13699,198890,2014-04-16 14:30:04+00:00,49.99,0.0,19.49,completed
13700,197018,2014-04-16 14:56:53+00:00,49.99,0.0,19.49,completed
13701,198910,2014-04-16 14:59:36+00:00,49.99,0.0,19.49,completed
13702,198937,2014-04-16 15:45:36+00:00,49.99,0.0,19.49,completed
13703,198962,2014-04-16 16:20:41+00:00,49.99,0.0,19.49,completed
13704,198964,2014-04-16 16:23:15+00:00,79.98,0.0,28.98,completed
13705,198972,2014-04-16 16:42:29+00:00,45.99,0.0,14.49,completed
13706,175843,2014-04-16 16:54:39+00:00,59.99,0.0,22.49,completed
13707,198989,2014-04-16 17:15:32+00:00,59.99,0.0,22.49,completed
13708,199000,2014-04-16 17:40:33+00:00,79.98,0.0,28.98,completed
13709,199019,2014-04-16 18:28:55+00:00,45.99,0.0,14.49,completed
13710,170460,2014-04-16 18:29:24+00:00,49.99,0.0,19.49,completed
13711,199022,2014-04-16 18:38:27+00:00,79.98,0.0,28.98,completed
13712,199088,2014-04-16 21:14:18+00:00,49.99,0.0,19.49,completed
13713,199095,2014-04-16 21:38:15+00:00,49.99,0.0,19.49,completed
13714,181979,2014-04-16 21:51:51+00:00,45.99,0.0,14.49,completed
13715,199106,2014-04-16 22:00:57+00:00,79.98,0.0,28.98,completed
13716,174671,2014-04-16 22:10:07+00:00,59.99,0.0,22.49,completed
13717,158790,2014-04-16 22:30:30+00:00,95.98,0.0,33.98,completed
13718,199112,2014-04-16 22:41:42+00:00,45.99,0.0,14.49,completed
13719,199134,2014-04-16 23:59:17+00:00,49.99,0.0,19.49,completed
13720,182655,2014-04-17 04:53:52+00:00,109.98,0.0,41.98,completed
13721,199172,2014-04-17 04:55:21+00:00,49.99,0.0,19.49,completed
13722,199181,2014-04-17 05:59:04+00:00,49.99,0.0,19.49,completed
13723,189352,2014-04-17 08:20:58+00:00,59.99,0.0,22.49,completed
13724,167763,2014-04-17 08:29:13+00:00,49.99,0.0,19.49,completed
13725,199221,2014-04-17 08:43:21+00:00,95.98,0.0,33.98,completed
13726,173908,2014-04-17 08:48:08+00:00,59.99,0.0,22.49,completed
13727,199242,2014-04-17 09:41:10+00:00,79.98,0.0,28.98,completed
13728,199245,2014-04-17 09:42:49+00:00,45.99,0.0,14.49,completed
13729,199240,2014-04-17 09:44:00+00:00,49.99,0.0,19.49,completed
13730,199248,2014-04-17 09:48:25+00:00,109.98,0.0,41.98,completed
13731,199252,2014-04-17 09:53:36+00:00,49.99,0.0,19.49,completed
13732,199255,2014-04-17 09:54:26+00:00,95.98,0.0,33.98,completed
13733,193453,2014-04-17 09:59:03+00:00,49.99,0.0,19.49,completed
13734,199276,2014-04-17 10:22:48+00:00,49.99,0.0,19.49,completed
13735,195999,2014-04-17 10:58:38+00:00,79.98,0.0,28.98,completed
13736,199304,2014-04-17 11:04:40+00:00,49.99,0.0,19.49,completed
13737,189560,2014-04-17 11:09:14+00:00,45.99,0.0,14.49,refunded
13738,199309,2014-04-17 11:17:19+00:00,95.98,0.0,33.98,completed
13739,199323,2014-04-17 11:38:31+00:00,79.98,0.0,28.98,completed
13740,177147,2014-04-17 12:14:55+00:00,49.99,0.0,19.49,completed
13741,199352,2014-04-17 12:23:42+00:00,49.99,0.0,19.49,completed
13742,165086,2014-04-17 12:25:28+00:00,95.98,0.0,33.98,completed
13743,199372,2014-04-17 12:57:38+00:00,79.98,0.0,28.98,completed
13744,199382,2014-04-17 13:07:51+00:00,49.99,0.0,19.49,completed
13745,187987,2014-04-17 13:39:21+00:00,49.99,0.0,19.49,completed
13746,199430,2014-04-17 14:15:50+00:00,59.99,0.0,22.49,completed
13747,199442,2014-04-17 14:40:32+00:00,49.99,0.0,19.49,completed
13748,199445,2014-04-17 14:45:44+00:00,105.98,0.0,36.98,completed
13749,199468,2014-04-17 15:06:09+00:00,49.99,0.0,19.49,completed
